Gene,memory_vs_intermediate_log2FoldChange,memory_vs_intermediate_pvalue,memory_vs_intermediate_padj,memory_vs_effector_log2FoldChange,memory_vs_effector_pvalue,memory_vs_effector_padj,intermediate_vs_effector_log2FoldChange,intermediate_vs_effector_pvalue,intermediate_vs_effector_padj
Gm5177,0.6669275708471253,0.485624825264524,0.8536181465482146,0.4411080544439842,0.617290739248716,0.7752808190942864,-0.225819516403141,0.8042368923898237,0.8896935192445108
Gm26944,0.41660196444222286,0.48740752930518905,0.8543855678615854,-0.22565759170191527,0.6793362700327235,0.8188804928797058,-0.6422595561441381,0.2518923360956971,0.42953407225369616
Gm6981,1.7902739498091098,0.4054029833037877,NA,-1.0050211973010126,0.5685726640839358,NA,-2.7952951471101226,0.16088863603732287,NA
Gm26916,-0.4488960907928309,0.2852611606674615,0.7168832372264272,0.24279711259670805,0.5421416908938764,0.7198555201997102,0.691693203389539,0.08013149158942649,0.18529369098702214
2700099C18Rik,-0.4945605834337981,0.12326012657240647,0.4944563129720016,1.5886232803715086,2.420442494197912e-7,3.7029318112267474e-6,2.083183863805307,1.1052918485530391e-11,3.7432252279944013e-10
Gm16470,0.7940431052740498,0.740315745802905,NA,4.4719171709478065,0.06378092134257032,NA,3.6778740656737563,0.1319175533672039,NA
Bvht,0.2129262983745715,0.9334169114117037,NA,1.9503679635385156,0.43840743176987246,NA,1.737441665163944,0.4937918451744731,NA
Gm27006,0.26516783346949696,0.7464773216285503,0.9472011538882357,1.6050356209563765,0.05207360867475888,0.13976790606995956,1.3398677874868794,0.10990172346248366,0.23484924553433736
Gm6085,-0.004535540985270167,0.9975583451651949,NA,-0.37850542301169593,0.7830148559161431,0.8851107428677226,-0.3739698820264257,0.7862017778936035,0.8789584169696639
Gm27008,1.8167762826221043,0.030402640545719322,0.24542242947868514,3.77934166246496,1.7668027568418466e-5,1.708885598536921e-4,1.9625653798428555,0.03337557516338146,0.0948646572346877
Gm4654,-0.2892728197129578,0.8909735554740772,NA,-0.45918807137976053,0.8156816385136085,0.9052691693761759,-0.1699152516668027,0.9310165071040569,NA
Bin2,-0.062273702469415035,0.6877764222216598,0.9315216322790502,-0.5949570062969711,4.036691126215333e-5,3.5731896352408053e-4,-0.5326833038275561,2.3733840537424502e-4,0.0015725431769945026
Gm5914,0.3536542309835595,0.32063801856619895,0.7479419302087549,0.29695892899677034,0.3711557403293381,0.5707343784860031,-0.05669530198678925,0.8660604361686499,0.9270038100610575
Gm27038,-0.3809604706854575,0.7791971734474008,NA,0.40963023694333817,0.7521834013643603,0.8667827150552951,0.7905907076287957,0.5391196719425406,0.7074800746369619
Rnf113a2,0.030608010827119777,0.8585241954090457,0.9736414317403909,0.12045993050200092,0.4535363324612541,0.6464245769590953,0.08985191967488114,0.5770606288099287,0.7362892251365244
Gm26935,-0.10539050640680907,0.8977411669584816,0.9810843935640065,-1.1936323805675628,0.10695482139192743,0.23816523723759134,-1.0882418741607538,0.14167415191207963,0.28341606618307935
4921515E04Rik,1.0041409172089402,0.44041431247349394,NA,-0.253812714819635,0.8242471637514814,0.9103670460582057,-1.2579536320285754,0.30301845439443226,NA
Gm27022,0.5463068801370631,0.11516374455229873,0.4769055310585564,-0.910601841566241,0.00422768296810647,0.018776194362071272,-1.4569087217033043,6.260016652186694e-6,6.91287647465897e-5
Gm5493,0.020784159548673405,0.97500159518373275,0.9954819360880084,0.23063930383561768,0.7120344402298571,0.8404248653506898,0.20985514428694427,0.7386397054191147,0.8499364802554076
Ccdc166,-0.02123883889551065,0.9095412095483815,0.984113137100582,-0.34946288237962153,0.04481955070544164,0.1242437057773004,-0.3282240434841109,0.059785580397595704,0.14921867224403643
Yam1,-0.05600047430549273,0.8748105517714462,0.9774977292185258,0.5568995976929958,0.09399515028297664,0.21723814993955357,0.6129000719984885,0.06531948673614403,0.15892888497610377
Gm27010,0.05686453966742574,0.8786896186103657,0.9777265087335032,0.4366032943155052,0.2136927015924695,0.39138401571566994,0.3797387546480795,0.281440672389934,0.46288856164801373
Gm27011,0.5943300446895255,0.7175570689947943,NA,0.035727827904428036,0.9809394945556411,NA,-0.5586022167850976,0.7183131866577104,NA
Sowahc,-0.16107349107184626,0.7929137263677423,0.9592808677667136,0.5208503344845264,0.3655425368798225,0.5655003964026337,0.6819238255563728,0.23602125460469736,0.4096095009892725
BC051537,1.0933313536775933,0.1874668188882776,0.6012787623774816,-0.155815235028792,0.8314755863174276,0.9143577586829753,-1.249146588706385,0.10941511178708238,0.2340811790534384
Gm9169,-2.9594078271714688,0.33380159915008034,NA,-3.140919374097663,0.2744202460617267,NA,-0.18151154692619426,0.9467773599411597,NA
B830012L14Rik,-0.8249425973505135,0.7224483520778157,NA,-0.8624256849602467,0.6919928111283999,NA,-0.03748308760973324,0.9858566331033187,NA
Gm26984,0.9041877234060096,0.42968499798306814,NA,1.350952425536394,0.2157437743953427,0.39396761332423974,0.4467647021303843,0.6960986263750077,NA
A430106G13Rik,-1.3349163918679103,0.6429983583168184,NA,0.883939061488687,0.7561349892606443,NA,2.2188554533565976,0.4239079050978369,NA
Gm7985,-1.0570862663394258,0.7274328787000341,NA,1.6664846154427246,0.5756804575407044,NA,2.7235708817821505,0.3512150116836796,NA
Snhg6,0.1464202379044126,0.5861523806712468,0.8987438129488237,0.5477341774058676,0.029547193939041948,0.08970810483170234,0.401313939501455,0.11164908435411196,0.23754274557898797
Gm8756,0.4926978226431956,0.8455258398796841,NA,-1.8673263168419947,0.3992114895095941,NA,-2.36002413948519,0.3038015335666367,NA
Gm4258,0.8221379753126961,0.30789521545130066,0.7359480389715273,1.040945126040398,0.1714384547594042,0.33538887917334415,0.21880715072770177,0.7750960719013206,0.8725763597947038
Gm27517,2.255158700855028,0.173395331881675,0.5796690660913283,-0.34879207119885736,0.80938554000993,0.901628781649741,-2.6039507720538855,0.09505383317547295,0.21116227930516462
Gm27221,0.41471028248419817,0.7430574203776155,NA,0.4853898574362311,0.681163167875151,0.8200322077443358,0.07067957495203284,0.9537672679630741,NA
Rpl24,-0.1717767613475722,0.16951066787017227,0.574351986482046,0.7273012848977934,5.508349316693152e-10,1.4707538950502909e-8,0.8990780462453656,1.7138299703427427e-14,8.310833450386692e-13
Gm18014,1.7200783166097184,0.3986779016333119,NA,1.5668963894013381,0.3985612822364926,NA,-0.15318192720838042,0.9404518924852524,NA
Gm27194,-1.8448915619956363,5.162447924401937e-4,0.016138217109556877,-2.690513647261127,5.97466937048905e-8,1.040254387188356e-6,-0.8456220852654905,0.07097544719906446,0.16917213729026193
Gm27782,-0.34963703651575406,0.8298665920892749,NA,0.12523763572425198,0.9356132783344897,NA,0.47487467224000607,0.7567003526127073,NA
1190002F15Rik,-0.36338561058768015,0.10636028275488218,0.4600349896445517,0.9770900629761051,4.029507947806589e-6,4.6041240046494165e-5,1.3404756735637853,2.410364456117035e-10,6.4831828538324755e-9
5830468F06Rik,0.7191954592941883,0.01556987085427582,0.16108400456179064,0.933369829888311,8.035749726834374e-4,0.004691055461256587,0.21417437059412267,0.447148955099423,0.6279001190879089
2310009A05Rik,-0.27357369737133874,0.2529012047963912,0.6859482660886127,-0.23394869775013,0.2958360179429822,0.49151622411644585,0.039624999621208794,0.8593023589191096,0.9231444464596869
Gm27253,-0.29982622926071806,0.849080519183144,NA,-0.023440111982845728,0.9874291296917537,NA,0.2763861172778724,0.8513767203387705,NA
Mir6240,-0.9236798228188182,0.09871274043461496,0.44194811029179065,1.8650407279389931,0.0014160362819797049,0.00757757049819247,2.7887205507578114,1.2007438892277804e-6,1.5880193886783212e-5
Mir3473f,0.8151366658395034,0.4809866441911339,0.8509409098267027,0.10529579418523782,0.9203445675911944,0.9607232577616873,-0.7098408716542657,0.5152431866091772,0.6891053251236338
Rpap3-ps2,0.1346042153674093,0.9444184434384658,NA,0.7007339630354663,0.6999291757236143,0.8327200419858074,0.566129747668057,0.7562667167561936,0.8614067382442212
Gm28037,4.054772264992344,0.30264405753224083,NA,2.610142440448512,0.4752580158573928,NA,-1.4446298245438332,0.7048181630188937,NA
Gm28043,0.2593922571488797,0.042377955932578364,0.29238595236968834,-0.16791404397016396,0.15769589978595067,0.31666439593870116,-0.4273063011190436,3.498676974629256e-4,0.002206289701679135
Pet117,0.5172507060895783,0.3688350527937545,0.7878041789622772,1.2782147556410526,0.021411874104102103,0.06950808777841878,0.7609640495514742,0.1807928539640196,0.33755831006536
Mrip-ps,2.582911500495442,0.15687199341636168,0.5529538339679536,-2.474938398257416,0.06350654945574574,0.16289086174906803,-5.057849898752858,0.0028125763625567145,0.012689968324049039
Gm27149,-0.8417966801135799,0.6136968762878487,NA,2.5206106421299914,0.16957179496313082,0.33308280655185307,3.362407322243571,0.06320747389862498,NA
2010110E17Rik,-0.821764150708208,0.6765416696854163,NA,-1.0648590384601038,0.562136664748238,NA,-0.2430948877518957,0.8903034030116526,NA
Hm629797,0.19833279597651593,0.7884764017146322,0.9578390180231926,1.0662890958517781,0.13110567778921914,0.27650256895487346,0.8679562998752621,0.2222801040145833,0.39231418294798803
Gm27184,-0.1485267758457847,0.8071846459805407,0.9618477930813091,0.6356011603400977,0.273938074361919,0.46454089354170763,0.7841279361858824,0.17662479943747444,0.3323510172746539
Mir8097,-4.12985471714391,0.018869883953292248,NA,-3.9856736133058965,0.018548873048913936,NA,0.14418110383801377,0.9122051639510856,NA
Pla2g4b,-0.9128789302308198,0.034451405487188,0.2620509340087015,-0.9346535982664208,0.019138446980944735,0.06352064025761502,-0.02177466803560103,0.9566203334550055,0.9771205921425143
Gm19353,1.4933203101185097,0.4053500939380521,NA,1.940753113149711,0.2573658474896502,NA,0.44743280303120153,0.8084314731064705,NA
Gm27690,-1.0936227066163606,0.576054360877355,NA,0.021091831897857172,0.9911267450958797,NA,1.1147145385142179,0.542049762467109,NA
1810026B05Rik,0.039992501816816996,0.8898996214618409,0.97950584964336,-0.6839542914791338,0.010497467240095794,0.03935397009281361,-0.7239467932959508,0.006945155747052985,0.026686370153467257
Gm27195,0.660395072895756,0.6019621930331527,0.9036801547577733,-0.9658019301081263,0.40049336993015916,0.5993664018127569,-1.6261970030038824,0.1663314794307805,0.31853544538426715
Kctd12,0.7009629787972745,0.3563490738762369,0.7779253463698595,2.364192715496684,9.901405103430194e-4,0.005621670056750964,1.6632297366994095,0.02128670516456525,0.06630545101530007
Gm15013,0.6616851085557207,0.7314431481209984,NA,3.3857398639643894,0.09087018742643413,NA,2.724054755408669,0.1814574737286236,NA
Gm27232,4.180115642377203,0.07249509857027474,NA,1.3765700213713548,0.4767075950606017,0.6658890747782427,-2.8035456210058487,0.21130452108402797,NA
Anxa11os,0.44339113684426207,0.43078842973444004,0.8274138760389653,1.1018975287005315,0.039550773451304894,0.11299500193806067,0.6585063918562695,0.22506155668188144,0.3959701170772822
Gm27209,0.6779338332447382,0.2919616696372322,0.7231233336999213,0.8567092168480116,0.1559287048179493,0.3139602916968285,0.17877538360327336,0.7772962196270076,0.87375366471087
Mir8112,0.6547315601367916,0.4963784953388968,0.8577674345532226,0.3540826704778764,0.688100614869152,0.8249471771945748,-0.3006488896589153,0.7434062050004314,0.852821969308615
Gm27972,-0.4140701462920691,0.692937472212303,0.9335604925424946,-0.17879904470221372,0.8564126942605987,0.9288226715997997,0.23527110158985542,0.8095522236838052,0.8928623675956037
Gm27743,-7.106720202137509,3.535339821289024e-7,5.3173512047934815e-5,-6.535872885638557,1.91891491797019e-6,2.384138673394863e-5,0.5708473164989517,0.4311569413990882,0.6137373972268141
Rnu3b4,0.28989895000793786,0.6168870603181764,0.9082961214123279,-0.43633564359751315,0.41952237484543425,0.6156247741609305,-0.726234593605451,0.17997062636998523,0.33666847440740433
Gm27201,0.39474839353458097,0.5041451279891582,0.861240775117718,-0.14003913260167644,0.7952932194578757,0.8930412610346161,-0.5347875261362575,0.33389643275501535,0.5203136475401832
Gm28048,0.3675084667030799,0.8599305715297232,0.9741969091095273,-1.4667673929112552,0.45129445508650984,0.6444597048724622,-1.8342758596143354,0.3463040869887695,0.5330941640892634
Gm27224,-0.5290995330265884,0.6007737242379698,NA,-0.32981267776943063,0.7298518667199746,0.8525804292987588,0.19928685525715778,0.830633987192046,0.9057229098431161
Gm27316,0.26915679499450035,NA,NA,-1.466629140178127,NA,NA,-1.7357859351726277,NA,NA
Gm28041,-0.3149662640310195,0.359144803823308,0.7808326206675302,0.6282917819335143,0.059623193452285596,0.15519528314559766,0.9432580459645338,0.004353421323684944,0.018162777741957382
1500015A07Rik,-0.38001284925724216,0.12211935809460817,0.49115765037899545,-0.3126066226774748,0.17470940472611868,0.33988739112538335,0.06740622657976739,0.7680571691228129,0.8682746428423987
Gm27252,0.8844948385194539,0.17809312914101727,0.5873683818566898,0.06521208345006303,0.9135018255446757,0.957541464220595,-0.8192827550693909,0.18605079846934977,0.3446605977623986
Gm28030,-3.9672716762051023,0.08727917394713736,NA,-3.9668427170412044,0.07158351357372725,NA,4.2895916389854314e-4,0.9998225318170046,NA
Gm28053,-0.08430800404371902,0.6820073331731531,0.9289400181785202,-0.40456022290976684,0.035057142152743255,0.10266161471208698,-0.3202522188660478,0.0954466223867699,0.21158367464299196
Gm27200,1.339338363632963,0.4893313331036671,NA,0.35022370245196605,0.8387428077221435,NA,-0.989114661180997,0.5919828021896585,NA
Gm27651,-1.572801567466191,0.28245265325760627,NA,-0.6725509734194787,0.6370875136097323,NA,0.9002505940467125,0.48990936429140103,NA
Gm28044,-0.3165169114106603,0.6561902706448759,0.921461638894931,0.644597270087324,0.34507039369179227,0.5439665471127618,0.9611141814979843,0.15589049175035086,0.3039426096591661
Jmjd7,-0.20150243375670623,0.2374611925283433,0.6668740166424831,0.04401649355557682,0.7835930958737254,0.8851107428677226,0.24551892731228303,0.12488246050138008,0.25873480671059923
Gm27401,-3.1350202002772196,0.18459634974950734,NA,-3.85479011777874,0.08339332954580528,0.19920998561901962,-0.7197699175015203,0.7122095722825786,NA
Gm27286,0.05910147215235453,0.9183645319912677,0.9849131871970433,0.37884287510390374,0.4882211003519999,0.6753894860556273,0.31974140295154924,0.5621205777867454,0.7244647767022764
Gm28038,0.4033211430474373,0.33069821803698707,0.7591854779049071,0.3574493000212286,0.35306778003330125,0.5525671091396711,-0.04587184302620875,0.907879920663368,0.9493612771234543
Gm27244,-0.41962388516976024,0.7619976895663707,NA,1.3384536022673732,0.34998812454264283,NA,1.7580774874371334,0.2138096739859712,NA
Igkv19-93.1,3.531895388279597,NA,NA,2.652520781011559,NA,NA,-0.8793746072680382,NA,NA
Kdm4dl,0.9091993362049846,0.5528560967244871,NA,2.919806873026256,0.08062886628793473,NA,2.0106075368212712,0.2433711716076173,NA
Gm20111,-1.1195331850885761,0.555902889457538,NA,-0.6725616477177799,0.7095023422242611,NA,0.4469715373707963,0.7962686813606268,NA
Gm27240,-1.1162669501154867,0.5774934023400704,NA,-0.4055978790689222,0.8333046416029795,NA,0.7106690710465645,0.6983883696793954,NA
Gm27390,-3.924385732116687,0.26665738649574494,NA,-2.878929709256383,0.39105780891702596,NA,1.045456022860304,0.742755633162846,NA
Gm27206,0.6462520681240002,0.3981803819509485,0.8059146666807124,0.4067367588686418,0.5675490914427723,0.7400982256560673,-0.2395153092553584,0.7396029211465379,0.8502329034986227
Gm27754,-0.2515047579984888,0.8455374901290398,0.96925540732868,-1.109191928596476,0.35644216184423994,0.5565133671114153,-0.8576871705979872,0.47524060643172134,0.6531754584301147
Gm18190,1.748909699319399,0.18733574435902497,NA,0.7207683988338044,0.5417870019134856,0.7194432067055907,-1.0281413004855948,0.4181354103160549,0.6030002081361605
Zfp953,0.27696796424962145,0.26935262444879704,0.7012776083453354,-0.02758258674708465,0.9054173869420216,0.953517205149713,-0.3045505509967061,0.19537051619498008,0.35737467045069066
Gm27931,-1.4519299622876856,0.5323994843132069,NA,-1.2713619936248959,0.5635461755643867,NA,0.18056796866278993,0.9298913412541295,NA
1500004A13Rik,-0.24555165347477595,0.3875343322512004,0.7999041764734448,-0.40277997635833673,0.12944921596641848,0.27410615213974154,-0.15722832288356076,0.5538220515950425,0.7187278750070192
Rpl15-ps2,-0.7093458546564243,0.853429618682103,NA,2.774098023694823,0.4536360970380971,NA,3.483443878351247,0.3435519263674102,NA
Tmem185b,0.23388582558189297,0.3125489638180496,0.7409119654198162,0.5371291766407961,0.013437876816700329,0.047579644475889936,0.3032433510589031,0.164147615765514,0.3157332142244672
Rnu3b2,0.28989895000793786,0.6168870603181764,0.9082961214123279,-0.43633564359751315,0.41952237484543425,0.6156247741609305,-0.726234593605451,0.17997062636998523,0.33666847440740433
Gm18853,0.04204633016197634,0.9101674916311511,0.9843837133895557,0.3893961517665823,0.26440031618388954,0.4529109919447906,0.347349821604606,0.3197187589022494,0.505566619700816
Rnu3b1,0.3039787040585805,0.8253274912402954,0.9644778363099842,-0.8996751738683875,0.4835219130863164,0.6711690241616521,-1.203653877926968,0.3494343630373829,0.5357839066262198
Gm27640,0.4406510895677016,0.3239541515842662,0.7518999910770062,0.16804962147247698,0.6836136640210521,0.821837309684776,-0.2726014680952247,0.5182529021195698,0.6913272315569763
