Gene,effector_vs_all_log2FoldChange,effector_vs_all_pvalue,effector_vs_all_padj,intermediate_vs_all_log2FoldChange,intermediate_vs_all_pvalue,intermediate_vs_all_padj,memory_vs_all_log2FoldChange,memory_vs_all_pvalue,memory_vs_all_padj
Galnt1,0.11664019554880986,0.3489807432936337,0.5183610265322693,0.21578951342072414,0.10553207909872475,0.3048900590683893,-0.3324297089695346,0.012878003088757535,0.08228395846645953
Mkrn2,0.17412570736193494,0.08067980705763124,0.17367048218725475,0.056748884777452574,0.5965272194265376,0.8059259479418919,-0.23087459213938752,0.03141151920947225,0.15458702712077355
Pparg,-2.7843753475866366,1.025086197810171e-4,6.339469906788756e-4,4.51295710037189,1.7989488723795472e-11,1.8647904011086386e-9,-1.7285817527852534,0.01925650766970292,0.10967945850884107
Raf1,0.008704829424583735,0.9330770428166928,0.9639608060837197,-0.03554733104573175,0.749297772588647,0.8911518035287247,0.026842501621148016,0.8090668116232991,0.9286773594129996
Sept1,1.2003754404731988,8.355649137302066e-24,7.676913330456606e-22,-0.6478912618649749,4.2197255778551636e-7,1.5659310980923613e-5,-0.5524841786082239,1.5990762081143987e-5,3.905024113180874e-4
Pdgfb,-1.6567603494413652,1.3707585907473175e-4,8.183442489779721e-4,0.7220551086951253,0.1167960080229943,0.32499304379912997,0.9347052407462404,0.04210412789233312,0.1886127130334125
Acvrl1,-5.366102320420176,1.719110774200283e-9,3.022530778270095e-8,2.674075812237022,8.92632598367157e-4,0.009992472478049621,2.6920265081831545,8.161278601582227e-4,0.010034077270155832
Grasp,-0.65938327719934,0.13294803037269468,0.2577478449309492,0.7041395701941203,0.1285985272643952,0.34517150016124304,-0.04475629299478035,0.9235357583892505,0.9756012352716109
Acvr1b,-0.42440304690942937,0.23127183828488462,0.3868421486987203,-0.40629651159853314,0.2864318925501849,0.5543654762719791,0.8306995585079627,0.02388509836490504,0.12789331398323237
Tom1l2,0.16387647278275264,0.26875519148967425,0.43231233408891556,-0.4826702973034484,0.0027429725648342148,0.023773957865444374,0.31879382452069577,0.044160263858910836,0.19522781297202063
Zfp385a,-0.5461695577486988,0.6189628526170324,0.7576754897162307,-0.045949109652692735,0.9688073563390247,0.9874785698928544,0.5921186674013915,0.6130489202744498,0.8400796046968472
Itga5,-0.4738117773085713,0.4395691989207405,0.6054679609336501,0.14260526345878238,0.8256992050008123,0.9261196666347565,0.33120651384978894,0.6059098926980604,0.8376448124836299
Gabra2,0.17443806790054783,0.7258414394089117,0.8331737076146887,0.36623322013473436,0.4899699801625475,0.7332750405303188,-0.5406712880352822,0.3159181464949885,0.6293934417321126
Wdr77,-0.08814282463801107,0.48720254740609825,0.6479979294160028,-0.1684399655665964,0.21656970319467114,0.4699849706872214,0.2565827902046081,0.058702166226349585,0.23631938241857645
Adora3,-0.3076920580957398,0.5022627242616309,0.6611225455786774,-0.5289619617696049,0.28604831358647315,0.5541696022870759,0.8366540198653446,0.08158166525207365,0.29068756868341067
Atp5f1,-0.48145813114493197,1.1179137882583272e-7,1.3870182431049993e-6,0.3979865727400309,4.1791928247379874e-5,8.143141507750747e-4,0.08347155840490232,0.390312166312349,0.6967095643946178
Sox9,-1.4760989432080531,0.30927155124308425,NA,1.334161534270454,0.3413514960126081,NA,0.14193740893759904,0.9216876466666949,NA
Hnrnpd,-0.15384183519313163,0.3711068587494421,0.5410760814936553,0.5782757205572859,0.0016755100691569172,0.016201807254552805,-0.424433885364155,0.021496539408393134,0.11855909921941377
Dynlt1c,0.053435243459153424,0.6972208003996935,0.8132463458012799,-0.2619711966540471,0.07609193250629824,0.2494525529286172,0.2085359531948937,0.15715526943999622,0.42877350535658143
C1d,-0.1463473329808253,0.2939493414438079,0.4607520911029976,0.2227572777088501,0.13582549782001388,0.35698963245493504,-0.07640994472802479,0.6091727842211585,0.8385868779938048
Gm2a,-0.4256096154526735,0.049753953387244705,0.11859923215618362,-0.20994296070415203,0.36676139490459625,0.6333350630453216,0.6355525761568243,0.006275349607007008,0.04850531412294259
Krit1,0.41152864844785636,0.003302217703213186,0.01264426851266669,-0.34118801166844476,0.023290832641253853,0.11218994942343748,-0.07034063677941162,0.6397066213025021,0.8549089619145375
Clcn4-2,0.5746992951515547,3.2180056671458884e-7,3.626024498904763e-6,-0.2396674812126065,0.047392305190246335,0.18141382407758253,-0.33503181393894815,0.005565249089326774,0.044587899036604164
Sema4f,0.7958564534786932,4.7489500338032135e-6,4.146305497349823e-5,-0.13015794475723366,0.486862346318858,0.7316939665950185,-0.6656985087214594,3.878852685435767e-4,0.005511557100473206
Hk2,-0.3129845608971803,0.06105659584762003,0.1398201095418695,0.12870059289199212,0.46660822629518506,0.7171386093371388,0.1842839680051882,0.29707372128019466,0.609664117646645
Myo18a,0.4548275949959462,5.799443105039867e-4,0.0028750089283313294,0.005512401011998515,0.969018369578634,0.9875082769820687,-0.46033999600794473,0.001192839009502987,0.013491632954481816
Sez6,0.24746501482565986,0.8627718639921241,NA,-0.6279851420792348,0.6924020801130804,NA,0.3805201272535749,0.803014320516405,NA
Haao,-0.05657646679398186,0.6666160113147122,0.7926129850487379,0.29698498802489254,0.034454078081757,0.14693539772167843,-0.24040852123091005,0.08807617279967034,0.30471851252966514
Cd52,-0.06250209043611699,0.48496848371224704,0.6459081115274911,0.09275364584950338,0.33383167639023614,0.601467504242704,-0.030251555413386394,0.7526071047883716,0.905059740378128
Abhd15,-1.7402347282313382,8.290368900433247e-7,8.595500533574193e-6,0.12510072793308016,0.7373679932065815,0.8851559323531073,1.6151340002982586,1.2990199547049653e-5,3.251877770506377e-4
Loxl3,-1.255103650511271,0.23168056446453114,0.3873088544318877,1.5178916795746673,0.16227920171542937,0.3973668200745214,-0.262788029063396,0.8113275811231178,0.9294748722472389
Btn1a1,0.39663623430827194,0.8471900289810923,NA,-1.2026757659805039,0.6033064135190088,NA,0.806039531672232,0.7112059731416442,NA
Kat2b,-0.022708349129384943,0.9359806513137217,0.965902272273293,0.08421029897611965,0.7815371425125813,0.9080266777948237,-0.06150194984673534,0.8395021804851284,0.9427859751388438
Rab5b,0.6226047513976343,5.5033422336681645e-5,3.626255220978258e-4,-0.37650038856285617,0.023261979485413392,0.11212043366977459,-0.24610436283477807,0.13769077054866807,0.3980106088125169
Cryba1,1.3920593912382884,0.05256398797659185,0.12389836749185523,-1.6938536360200713,0.05091847796991367,NA,0.3017942447817828,0.6998500943183632,0.8825105792189657
Aire,1.2317035526937299,0.1081863963902876,0.22030773786410465,-0.19300884446150404,0.8191543064641793,NA,-1.0386947082322258,0.23452166299140273,0.5400966357168016
Icosl,1.9423810599960372,1.2364730119231296e-13,3.832638491628856e-12,-1.5354487125123637,1.1517034605714553e-7,5.016200870707439e-6,-0.4069323474836734,0.15258300615666284,0.42109990554783955
Spg7,0.7014790807919784,2.675745657029702e-4,0.001462436216941554,-0.2640618482746502,0.2027092380856716,0.45240791488360954,-0.4374172325173282,0.03492223328887672,0.166645887198291
Rpl13,-0.8487695881085943,3.0105410929420555e-9,5.0408274973037256e-8,0.3396783137316698,0.026826648722625888,0.12315546530502214,0.5090912743769233,9.050641836215712e-4,0.010860770203458854
Chmp1a,0.3056104002089501,3.9125769884705797e-4,0.002041285070630137,-0.1800373363547992,0.05172974607572513,0.19187638877181534,-0.12557306385415218,0.1745506717092181,0.4555530714055565
Rpa1,-0.21344041759208154,0.2036988744280444,0.3536992667428614,0.25179483430583094,0.16197069488015198,0.3969239298174126,-0.03835441671375069,0.8313206106679158,0.9398258762484444
Serpinf1,-4.263619556903393,0.0012107600563515519,0.00543250116944513,0.22869697417121013,0.8480074626137291,0.9329042051917981,4.034922582732183,4.280266964496802e-4,0.005970563472769424
Tubgcp3,-0.30404429144804757,0.039979642609283376,0.09951031911474313,0.04328182034686785,0.7846993287159586,0.9094580994487507,0.2607624711011797,0.09963344773799626,0.32894495812446056
Oprm1,-0.2267192606753831,0.8045263318075817,0.8867905599030783,-0.8241676648326873,0.414496735228865,NA,1.0508869255080704,0.26702141383602634,0.5783428322916531
Polr3d,0.09281481556988386,0.4808212784332562,0.6424670899239027,-0.27550102797440174,0.05275782608617896,0.1941500962808561,0.18268621240451785,0.19410159239305944,0.48325421326224255
Tcf7,-0.46039781131449575,0.0028397510593769658,0.01115253815160152,-0.7072340531334524,1.9304986168867728e-5,4.278338416802156e-4,1.1676318644479482,1.5259709128487527e-12,2.1051189285913502e-10
Ddx3x,-0.5076041675912661,2.0710461265000472e-5,1.519445634822885e-4,0.2185737676619698,0.08701373791671489,0.27153791635802915,0.28903039992929574,0.02352390608153506,0.12657826613897244
Il12rb1,-0.9307290515218468,1.9041898567009816e-9,3.3153999487516804e-8,0.46336251260065425,0.005041139134819455,0.037739370441650315,0.46736653892119323,0.004652149431490194,0.03879374490228853
Usp32,0.15619804266226084,0.4531350393810175,0.617366339585575,-0.1375374945921043,0.5411638548885889,0.771342022547421,-0.01866054807015719,0.9336064255906797,0.9784020733601737
Txnrd3,0.8389812782883839,0.08671882475858453,0.18432251327260654,-0.9274634646539742,0.08478466474479544,0.26715664394625405,0.0884821863655907,0.8670687186062812,0.9532851563544679
Fasl,1.2053674054264631,9.33903116501864e-11,2.018312211730687e-9,-0.37402920125306083,0.06118641243132101,0.21480865362262597,-0.8313382041734024,3.1872169375804935e-5,7.006278638194511e-4
Znf512b,-0.0624580378484662,0.715955841337999,0.8264328879203395,-0.6425333984394309,5.110261169338449e-4,0.006404637079722319,0.7049914362878971,1.2358855743807435e-4,0.0021566449465289465
Dnajc5,-0.4332028297785927,0.014694146033051433,0.044330851476538424,0.29690877439796054,0.11883840223251098,0.328865860112826,0.1362940553806334,0.4740096528174656,0.75802602039186
Tpd52l2,-0.04846026692834761,0.5780598073511483,0.7245361346371325,0.08481987983896286,0.3640184296610711,0.6313577872615722,-0.036359612910614604,0.6970549064541791,0.8808027046416277
Fmr1,-0.12168403148957464,0.3536339865632378,0.5232229336251523,0.37574318974459614,0.007338783330085431,0.04935585726621902,-0.2540591582550222,0.07087316686401916,0.266225552345372
Bcl11a,-2.8575468893042615,2.036145261620745e-6,1.9260601112564556e-5,-0.7796314194094961,0.21053111808038552,0.4625665745327524,3.6371783087137572,1.3340197183482397e-9,9.862486581576573e-8
Pxmp4,0.04175730205520323,0.7796043510385184,0.8701472897506571,0.005405133599730464,0.9731033584622216,0.9890666764640429,-0.047162435654933686,0.7684943226675619,0.9117641046343662
Dlg3,0.12295666410116261,0.8242986516073478,0.8997279543193155,0.4632349754722515,0.4432034190124095,0.6972698443622279,-0.5861916395734138,0.3282383162427304,0.6401798174966756
Gnb1l,0.18761170339464978,0.21553272119905903,0.3674454499003084,-0.0776333968013151,0.6343393439828697,0.8305972597549172,-0.10997830659333466,0.5007990106248617,0.7765582491601973
Mmp11,-0.6761728530625138,0.26778008273217996,0.43134259377535294,-0.340830629027912,0.5838522421327741,0.7985853723541964,1.0170034820904261,0.09260832233467346,0.3141016588593251
Smarcb1,-0.6154518197438982,6.076486607059183e-9,9.68561690854736e-8,0.4213010120584133,1.9366917698749922e-4,0.002937914178515732,0.1941508076854842,0.08583791735787093,0.30005592819431337
Vpreb3,-1.514706681787818,0.04809092457769858,0.11540159281191306,1.0063094147786735,0.19647116316721755,0.4443595612025751,0.5083972670091447,0.5157486372759184,0.7853221036914732
Hip1r,-1.4492331635633733,2.5394812471181393e-6,2.351284032215431e-5,0.6981025442472399,0.03436652613126146,0.146649002059519,0.7511306193161333,0.022780369265725905,0.12394784768183785
Nsun5,0.438433863202051,0.003108505726583075,0.012025909867731025,-0.4455451329601367,0.005151317250821258,0.03832432149905251,0.007111269758085676,0.964332085469431,0.9894902767105225
Top1mt,0.3093933732592729,0.264749861000868,0.4282933251725392,-0.433984070340198,0.14719574479721237,0.3746516018745875,0.12459069708092568,0.675413390291543,0.8709533852679658
Gm38393,0.15770085206689338,0.7116947728923426,0.8234241879973658,-0.300349817857634,0.5117756857339266,0.748739192461124,0.1426489657907403,0.7542418195602153,0.9057105331524998
Mmp14,-1.0119205576018504,0.17801442132320297,0.3208557718738938,0.919300626292661,0.23727122531280825,0.4967456957572177,0.09261993130918951,0.9059333029362359,0.967742910032489
Slc7a7,-2.799831738500114,5.269813239363144e-7,5.698478676374489e-6,2.580228673793888,4.481039346132345e-6,1.2138620347214604e-4,0.2196030647062257,0.702343729014671,0.8834766034130553
Oxa1l,-0.24687519252275203,0.046266140697590295,0.11186291184048958,0.12404187775868239,0.34874045577531976,0.6177449700216959,0.12283331476406899,0.3529094676865965,0.6649714021909008
Heatr6,0.1942566953175336,0.15017283856658503,0.28303140918987346,-0.14844312448462627,0.30530193931630484,0.5733953200180244,-0.04581357083290732,0.7515969836094136,0.9045592948142412
Ccl3,0.6075255529823385,0.08512681895277342,0.181433748317617,-0.2684145169009975,0.47981506371150473,0.7268749440423019,-0.3391110360813403,0.37177658342901365,0.6817044839848752
Icam4,1.162163140399621,0.07137535620543674,0.15759931991331091,-1.81065621135816,0.019585957562645164,0.09917385871879242,0.6484930709585389,0.3490036466405369,0.6609537715823424
Ilf2,-0.16156310081979197,0.03699024604119092,0.09366863645516509,0.19151315027835603,0.020893675660132748,0.10399352203566073,-0.02995004945856279,0.7180285118447048,0.8910959351722877
Chtop,-0.08512282692103602,0.3222489796593254,0.4908112487950756,0.03858183013481215,0.6756881023373107,0.8505725828998304,0.04654099678622259,0.6136039514201288,0.8402414492833393
Snapin,1.0030197527869102,4.1397777100751394e-10,8.132484369923925e-9,-0.6073971106141675,4.3436375534071386e-4,0.00560491454920561,-0.39562264217274207,0.021797228196427994,0.11971393040796817
S100a4,-0.4194860238461471,0.06196496544093505,0.14165342553540933,0.5620181681154438,0.019654092290014507,0.09941492550990096,-0.14253214426929547,0.5541790546105968,0.8091014197314713
S100a3,-0.785844644152225,0.06265343376938408,0.14277523777820975,-0.3825628818352578,0.400603249825025,0.66392879253137,1.1684075259874824,0.007425123033879303,0.05477396023308016
S100a5,0.017401746122350063,0.9927262795178419,NA,0.007452251376945219,0.9970994525752205,NA,-0.024853997499295285,0.990302742257148,NA
S100a6,-0.026561704745451938,0.8768817821228106,0.9311411811588594,0.25599815775138574,0.16381813912149376,0.39949941110415726,-0.22943645300593382,0.21213334405844395,0.5094096060955827
Scn4a,-0.5682352193831188,0.6631291458883641,NA,1.6590187156629057,0.19635707708342154,NA,-1.0907834962797869,0.4506013682972972,NA
Icam2,0.3461425229688503,5.233639501872735e-4,0.0026279676377677103,-0.14738225309842604,0.16973338537939842,0.4076896095107175,-0.19876026987042425,0.06389809414740856,0.25005463691369173
Mapk7,-0.2375956060273063,0.10139184963902773,0.2091097476842202,0.031219897053496357,0.8406239127205227,0.9301779973591949,0.20637570897380997,0.18290288749053665,0.4672520580917977
Epn2,-0.4674555485898125,0.27088534382899787,0.43446825440133047,0.8360105881490475,0.0662531822861662,0.22651071490052732,-0.36855503955923435,0.42811012208626315,0.725543773423428
B9d1,-1.1519366520575476,0.022648028634475105,0.06296910962012588,1.2685244084679939,0.011011834177375954,0.06657798166312212,-0.11658775641044615,0.8217721084244538,0.9345957377212873
Sec24b,-0.059802830968849696,0.5163862544214587,0.6724506566517556,-0.1717619614411063,0.08284573709766513,0.26376376215043285,0.231564792409956,0.019178508687153317,0.10937743235642126
N4bp3,0.05181741542489973,0.8207521501815154,0.8974329691973139,0.4137078022628837,0.09136601890309577,0.2783666113491935,-0.46552521768778277,0.058116254866553196,0.23460755420783685
Rmnd5b,0.2524739869765168,0.008302121563069616,0.027611065514006914,-0.24881876276978054,0.015501179852908215,0.08447825973647274,-0.0036552242067362595,0.9715910182618243,0.9913385731726261
Nhp2,-0.3352671913593674,0.030200931986494796,0.07951210837179144,0.37959682366519215,0.02194270553819445,0.10763000896321309,-0.04432963230582477,0.7891064838736634,0.9201428018280587
Vps9d1,-0.17014202234010276,0.4286044137972219,0.5954463924931008,0.08583721359881914,0.7094361030094135,0.8687896326449847,0.08430480874128296,0.7139887331001231,0.8889974133973532
Zfp276,-0.06097483727672743,0.7717557790960514,0.8647846627623872,-0.010040665415620077,0.9644848950082181,0.9855172600696108,0.07101550269234815,0.75262489302432245,0.905059740378128
Mfsd10,-0.5305980228401543,0.010866303376571807,0.034585306678745875,0.1473831035780179,0.5076839995385476,0.7459112263842839,0.3832149192621364,0.08495373773487636,0.29803553967061147
Luzp1,-0.2492732705461562,0.22446703976465363,0.3782974058462645,0.2131018967400552,0.3332089237215547,0.600772907577279,0.03617137380610036,0.8695159618289269,0.9539388554733912
Kctd10,0.6309759673866,4.801163956624308e-6,4.1889157907273064e-5,-0.34092775685462356,0.02137925714619031,0.10576712356541937,-0.2900482105319765,0.05016122434557748,0.21341055136826556
Poldip2,-0.20892142713929507,0.08406859470952088,0.1796484903167672,-0.007197851794951782,0.955648731668948,0.9815838971434956,0.21611927893424684,0.09431850215529625,0.31798259804123324
Ift20,0.38359293369449754,5.340281228004675e-4,0.0026740211984609213,-0.07012123339653933,0.5561647390485382,0.7822528744880798,-0.31347170029795884,0.008592100495399562,0.0613671425517327
Pcbp3,-0.9433445113598304,0.002765832145474179,0.010926714160598762,0.2226677583047858,0.5007510285987011,0.7408780580612578,0.7206767530550446,0.02725730990498434,0.14000236573888175
Lgals9,0.1259569279372377,0.4029234230352984,0.5712412793463959,-0.074506676940808,0.6446374358814408,0.8372425234313836,-0.05145025099642969,0.7500491847232981,0.9038682879072927
Araf,0.28520539786164034,0.010247786596456287,0.032962180370217385,-0.31916305875136225,0.0074707857086732865,0.05005468656075676,0.0339576608897219,0.7756590395266458,0.9142649257012738
Cfp,-2.937329601088532,1.8129955171579145e-5,1.3522742583430973e-4,3.0836651331383282,2.4726646823144247e-5,5.288509373494772e-4,-0.14633553204979557,0.8415368757998921,0.9429862948919112
Timp1,0.011819341288462097,0.9933578386074611,0.9959947738803057,1.3245345814544576,0.3771313321072439,NA,-1.3363539227429198,0.3909608761972347,0.6973017603886005
Uxt,-0.46774432791448295,2.660193996345146e-4,0.0014552268320527043,0.319666958758344,0.018931195684647406,0.09678587162802556,0.1480773691561396,0.27750972007980224,0.5884507517000767
Cnnm3,0.5094417892406374,0.006100142368962909,0.02130412294002719,-0.3336474180245106,0.10284002571548889,0.29994895664263777,-0.17579437121612618,0.3812857813132093,0.6901436947275332
Lman2l,-0.15300247459389343,0.47072815714059785,0.633008005954436,-0.1672253666398996,0.46247901363662414,0.7139680483554278,0.32022784123379366,0.15732716218479795,0.4289328379903674
Mcm3ap,-0.007594444737565759,0.9355300417314807,0.9657178722322917,-0.10651862716563167,0.2910273176344603,0.5597147345381857,0.11411307190319678,0.25566483738968787,0.5649909120922466
Pcnt,-0.5641854745575671,7.802216296086348e-4,0.0037147091990614675,0.28222863497866796,0.11636502093309017,0.3240837740441732,0.2819568395788998,0.1165932075620519,0.36147814483934687
Ftcd,-1.147553258345302,0.500562276708375,NA,-0.7379744755137542,0.6821274036223155,NA,1.8855277338590561,0.24613879263286048,NA
Mxd1,-0.19465203125982972,0.11825267378874807,0.2365711058695858,-0.2723713081606045,0.04207426348718491,0.16848125752311052,0.46702333942043484,4.515192520870901e-4,0.006253452408352425
Gmcl1,0.48052445242797165,0.027814147010704938,0.07428715829513859,0.20815810007802432,0.37447822504650663,0.6408465462333426,-0.6886825525059953,0.003486670679608699,0.03105831869989306
Snrnp27,0.2043251579083326,0.13080767323491566,0.2548974919082147,0.10673019965910634,0.46195900627691033,0.7136612606656412,-0.31105535756743957,0.032211487752232,0.15733071241123633
Oas1c,0.3924899303073207,0.0062304228092638515,0.02169567639470771,-0.20644885460633783,0.18539100427735397,0.42973236814379495,-0.18604107570098352,0.23052399622302416,0.5341595574431137
Ocrl,0.054329651909530007,0.8593369191763875,0.9200974532491359,-0.055635631418927065,0.8657305056696297,0.9403652974907173,0.0013059795093976981,0.9968236885716538,0.9991583543929347
Calm1,0.19874685150495802,0.16851770713173006,0.3081407676027838,0.2104844034751359,0.17387513740668475,0.41301321593897666,-0.4092312549800939,0.00819974975532381,0.059070565671576127
Agpat3,-0.18711672445802055,0.15251580902997164,0.2861827853561973,0.28886805723943615,0.039302029401518446,0.16035351749257684,-0.10175133278141558,0.46790366848267273,0.7532959674492462
Slc26a3,0.5037829854254496,0.5495218522230529,0.6995157892840186,0.27113873480241624,0.7665906384821404,0.900697772864209,-0.7749217202278659,0.4092746608348486,0.7112813211388115
Sema6b,1.569357056870841,0.0027823747571327807,0.01097754374560469,-0.18537345408987696,0.7495471881606286,0.8911518035287247,-1.3839836027809638,0.021934092350508454,0.12023945493770592
Uhrf1,-2.827773783259229,5.916232204676038e-43,2.9443115605271082e-40,1.730225519256407,2.6874142246457427e-15,6.14508879103186e-13,1.0975482640028222,5.370312964895409e-7,2.109593792488062e-5
Dpp9,-0.5369228894731887,1.2390069985420294e-4,7.487653474400679e-4,0.47963628318212126,0.0013223585039053372,0.013536110847415463,0.05728660629106745,0.7016360632676792,0.8830850312467708
Ramp2,0.027272746225115874,0.8973423952591708,0.9429200207309856,0.4465219382354434,0.0483668214905308,0.18378988627041756,-0.4737946844605592,0.037084270164951465,0.17310198275096683
Lsr,-3.9249224730285253,1.0110598506968687e-14,3.572810312640059e-13,0.47471947976645357,0.2897657195651108,0.5581723455795229,3.4502029932620717,1.975688907621213e-15,4.4377012386568785e-13
Gramd1a,-0.18283766277819138,0.402362982291781,0.5708076836681499,-0.06314532777596811,0.787382645285692,0.9112646411177452,0.24598299055416076,0.2932733147125952,0.6061281672483978
Hpn,-3.042080161801294,0.017307267284213935,0.050691025120807066,1.90447001778703,0.1219620763243653,0.33381241414672697,1.137610144014264,0.35777227965987873,0.6689470993258817
Gabrg1,0.35379358247042636,0.6737357265041262,0.7980594562676314,-0.8384836000073856,0.3748930982383602,NA,0.48469001753695945,0.5870894137326366,0.8288989063257146
Ckb,-1.7367786203636042,4.8423461597371436e-8,6.47106805042903e-7,0.1866437071611951,0.5830651527428827,0.7981406866800849,1.5501349132024091,4.9705874875349305e-6,1.4562657655787956e-4
Sp1,0.44317438649937907,0.05816498563352257,0.13432377966101963,-0.11116319598157126,0.6581600151384089,0.8428042842470042,-0.33201119051780775,0.1866584461378097,0.47258034340092864
Itgb7,-0.09032100023895137,0.4942911239724852,0.6540413424734893,0.09315365645833287,0.5109443358064161,0.7481953009539148,-0.0028326562193815045,0.984051594799841,0.995798233804982
Myg1,-0.04913970005765538,0.6657156796063937,0.7922259791317269,0.11140867889687114,0.3601967785515426,0.6270375850535083,-0.0622689788392164,0.6092678293369373,0.8385868779938048
Rarg,0.3065283854149217,0.1850132452999102,0.3300176526078446,-0.47800574385620104,0.05453335946760419,0.19805505400118698,0.17147735844127932,0.48898754361618924,0.7684134266481616
Pfdn5,0.3447528093505946,6.770083025972234e-4,0.0032902450284875632,-0.20282113828614282,0.0625333319311228,0.21800018689655626,-0.14193167106445054,0.19228822229163858,0.4802801441799549
Efnb2,1.8738079955669018,0.13948784062736025,0.267422595257334,0.21849355649262442,0.8774515322496632,NA,-2.092301552059526,0.1745501797895781,0.4555530714055565
Rrp15,-0.32407011890776544,0.04969480297818806,0.1185346279716092,-0.03546004942670293,0.8411095466928743,0.9303955116761363,0.359530168334469,0.04147243783686266,0.18688197296857864
Rnd2,0.48507597403165886,0.5784388842209909,0.7248739576224267,-0.5367618845213654,0.5836616940677156,NA,0.05168591048970691,0.9561232499750464,0.9865880993911782
Srr,0.09205251776163374,0.5794264376220856,0.7256240808237148,-0.09936471147566929,0.577486870870165,0.7951307587026306,0.0073121937140361816,0.9672275642944579,0.9903383227917122
Sync,-1.1724535130607165,0.3685904012849853,0.5387668784712244,2.212862317188944,0.08910364448040387,NA,-1.0404088041282271,0.4544940197682295,0.7445983940844756
Fndc5,-2.4554019482819776,0.0038550792046844373,0.014353530757046436,0.134143339515989,0.8764753595242699,0.9450016172328521,2.3212586087659886,0.0060920893469799745,0.04762757936594786
Acp5,0.46350596379315195,0.0020635532547493046,0.008536278021724438,-0.07485592220393363,0.6428094971294325,0.83579483173601,-0.38865004158921834,0.01606124039264941,0.09676510717992355
Cnn1,0.5321970102363938,0.7105263564269442,NA,-0.9251045635386358,0.5670237273441312,NA,0.392907553302242,0.79789189889426,NA
Fbxo9,0.19195849232056433,0.13233569884101617,0.25687176386085003,-0.07136245929932065,0.6024842950983018,0.8098758354687997,-0.12059603302124368,0.378315136824587,0.6872751137667736
Ccdc132,0.07172232606999898,0.5748292573519724,0.7217999001063876,-0.17684525734319104,0.19803026760282427,0.4465157527488855,0.10512293127319204,0.4427786246828921,0.7354405978979028
Hars,-0.2619353653891888,0.011341400843452384,0.03589974160976907,0.2425631273076613,0.028447886911163685,0.12854873396735952,0.0193722380815275,0.8611287252513445,0.9506001680047607
Zmat2,-0.24115524159070412,0.002432213892779902,0.009787858064475454,0.1499254184240817,0.07792222239320074,0.2536346317755659,0.09122982316662243,0.2829684903050443,0.5949703316110735
Ube2c,-2.9436872195655868,1.1462264135794867e-35,2.7751070845527137e-33,1.9983332589390381,1.9381841620169417e-15,4.708878989875223e-13,0.9453539606265499,1.719821016398993e-4,0.002837399633402687
Smg5,-0.3457858071066695,0.04071143281549178,0.10098195039134078,0.019631033191841438,0.9136714355777595,0.961880659036637,0.32615477391482806,0.07160904527258144,0.2681894983274106
Cct3,-0.6083267221615579,2.5383881839440395e-6,2.351284032215431e-5,0.367972579094074,0.007881025087177035,0.052034844620176525,0.2403541430674852,0.08259427987911147,0.2927660251720197
Glmp,0.2655968043984255,0.03999776610228053,0.09952797398177282,-0.12094556008829067,0.383425511831026,0.6492874660009792,-0.1446512443101348,0.29707606263043307,0.609664117646645
Mef2d,-0.34157869185368817,0.11476627192378723,0.23088760183928234,0.09238885726579062,0.690774938738446,0.858856510670406,0.2491898345878976,0.2831656478503227,0.5950090628408964
Tmem79,-0.7341269583129734,0.04695420350135369,0.1133276990341173,0.5593433510741728,0.14155596984818725,0.36564719010294455,0.17478360723880035,0.6484761342631022,0.8581691874227322
Snd1,-0.22292996125399014,0.07441346293807717,0.1627629840066647,0.12138915983000254,0.3648641788211108,0.6318760570012589,0.10154080142398761,0.4482682774058608,0.7401432683206749
Col18a1,0.48972202679284926,0.7951830600506632,0.8806508865137047,-0.7447423459097067,0.7146965190532688,NA,0.2550203191168573,0.8995262796516535,NA
Slc19a1,-0.2644908877971561,0.05486508365339556,0.12817353484603403,0.11831744574129009,0.4215858008467011,0.6822686945634217,0.14617344205586605,0.31896614916092514,0.6324061809827459
Kpnb1,0.3136281124570131,0.02657907379842889,0.0716507201583888,0.06264940750246734,0.6797006322624906,0.8528296184254736,-0.3762775199594811,0.013199356896627337,0.0837987287081374
Npepps,-0.21879554546768035,0.19491529951712858,0.34230567329053735,0.036850603799716414,0.8386259406645195,0.9292235980469332,0.18194494166796393,0.3143037030320134,0.6278906359316847
Tbx21,0.21450782249138992,0.05485796113637913,0.12817353484603403,0.3479238509449587,0.0036822358949924715,0.029835896785428837,-0.5624316734363474,2.6992814959916647e-6,8.61740671685007e-5
Mrpl10,-0.2563957133916729,0.01880767448968245,0.05411246124251659,0.22988652685354438,0.0490190814168717,0.18558502482370054,0.02650918653812914,0.8204062468070655,0.9339638150905513
Cyp51,-0.8011551403104316,1.0427185841223382e-4,6.435186411689911e-4,0.5731372582795317,0.009397511697734253,0.05929864790899006,0.2280178820308999,0.3015773430903583,0.6151676173548547
Tcf25,-0.11210348364892543,0.4500855581122431,0.6146606341290455,0.033239194389269915,0.8345686808428885,0.9283234550027722,0.07886428925965423,0.6201497931112491,0.8439443128048234
Tubb6,-0.6747879323401452,0.10634817048680308,0.21725585204578834,-0.12050282977646046,0.7869205594497366,0.9109460824064886,0.7952907621166057,0.07172728140845461,0.2684028129594457
